"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"ALTER";"GESCHLECHT";"BILDUNG";"LAND";"LAND_2";"BLUTSPENDEVERHALTEN";"BLUTSPENDEORGANISATION";"BLUTSPENDEORGANISATION_2";"AMOTIVATION_1";"AMOTIVATION_2";"AMOTIVATION_3";"EXTERNAL_REGULATION_1";"EXTERNAL_REGULATION_2";"EXTERNAL_REGULATION_3";"INTROJECTED_REGULATION_1";"INTROJECTED_REGULATION_2";"ATTENTION_CHECK";"INTROJECTED_REGULATION_3";"IDENTIFIED_REGUALTION_1";"IDENTIFIED_REGUALTION_2";"IDENTIFIED_REGUALTION_3";"INTEGRATED_REGULATION_1";"INTEGRATED_REGULATION_2";"INTEGRATED_REGULATION_3";"INTRINSIC_REGUALTION_1";"INTRINSIC_REGUALTION_2";"INTRINSIC_REGUALTION_3";"INTENTION_1";"INTENTION_2";"INTENTION_3";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6889058";"rts6889146";"rts6889149";"rts6891057";"rts6891082";"rts6891085";"rts6891089";"rts6891115"
"2010";"0";"0";"31";"6888322";"-77";"134";"1";"27";"1";"5";"1";"-99";"1";"1";"-99";"5";"3";"6";"4";"4";"2";"2";"2";"1";"1";"2";"6";"7";"1";"4";"4";"2";"7";"1";"1";"1";"1";"Mozilla/5.0 (Linux; Android 14; SM-S908B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.119 Mobile Safari/537.36 Instagram 324.0.0.27.50 Android (34/14; 450dpi; 1080x2106; samsung; SM-S908B; b0s; s5e9925; de_DE; 581020671)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"1a19cfa508724804969d12e2e126dca6";"1";"0";"1711788205";"2024-03-30 08:43:25";"2024-03-30 08:45:39";"0000-00-00 00:00:00";"13";"17";"107";"110";"119";"0";"0";"134"
"2011";"0";"0";"31";"6888322";"-77";"213";"2";"22";"1";"4";"1";"-99";"1";"1";"-99";"5";"6";"4";"6";"5";"1";"1";"2";"1";"2";"2";"6";"7";"1";"1";"1";"4";"3";"1";"1";"2";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 321.0.2.24.105 (iPhone13,1; iOS 17_3_1; de_DE; de; scale=3.00; 1125x2436; 572181444)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"c5028ef60b37898e0e77a62cdeea0598";"1";"0";"1711788250";"2024-03-30 08:44:10";"2024-03-30 08:47:43";"0000-00-00 00:00:00";"20";"26";"171";"174";"0";"195";"0";"213"
"2012";"0";"0";"31";"6888322";"-77";"180";"2";"20";"1";"4";"1";"-99";"2";"-77";"-66";"4";"3";"6";"1";"1";"1";"2";"4";"1";"4";"5";"7";"6";"4";"4";"4";"2";"5";"1";"1";"1";"1";"Mozilla/5.0 (Linux; Android 10; JNY-LX1 Build/HUAWEIJNY-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 Instagram 311.0.0.0.51 Android (29/10; 480dpi; 1080x2208; HUAWEI; JNY-LX1; HWJNY; kirin810; de_DE; 543028134)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"987abc9e42380d186a60c526ade6e81c";"1";"0";"1711788305";"2024-03-30 08:45:05";"2024-03-30 08:48:05";"0000-00-00 00:00:00";"25";"0";"142";"146";"0";"161";"0";"180"
"2013";"0";"0";"31";"6888322";"-77";"159";"1";"24";"1";"4";"1";"-99";"2";"-77";"-66";"2";"3";"3";"2";"1";"2";"5";"5";"1";"2";"5";"6";"5";"3";"4";"4";"2";"3";"2";"2";"5";"3";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"170cfc64610e3c93565b9737636d0cf2";"1";"0";"1711788562";"2024-03-30 08:49:22";"2024-03-30 08:52:01";"0000-00-00 00:00:00";"18";"0";"123";"125";"138";"0";"0";"159"
"2014";"0";"0";"31";"6888322";"-77";"157";"3";"19";"1";"4";"1";"-99";"2";"-77";"-66";"5";"7";"4";"1";"2";"2";"1";"2";"1";"3";"3";"6";"4";"2";"4";"2";"4";"4";"2";"2";"2";"2";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6889058,6889058,6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"1";"0";"-77";"-77";"e72e97b26d1b7a8579fbe2f3e75d3ba8";"1";"0";"1711788937";"2024-03-30 08:55:37";"2024-03-30 08:58:14";"0000-00-00 00:00:00";"42";"0";"139";"142";"0";"0";"145";"157"
"2015";"0";"0";"31";"6888322";"-77";"170";"3";"20";"1";"4";"1";"-99";"2";"-77";"-66";"6";"4";"7";"1";"1";"1";"1";"4";"1";"4";"4";"7";"7";"6";"4";"4";"3";"4";"2";"3";"5";"5";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 Instagram 323.0.3.23.54 (iPhone14,7; iOS 17_4_1; de_DE; de; scale=3.00; 1170x2532; 577210397)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"0";"0";"-77";"-77";"0bbca6fe261b0c0d93f389773c2aae2c";"1";"0";"1711789598";"2024-03-30 09:06:38";"2024-03-30 09:09:28";"0000-00-00 00:00:00";"17";"0";"147";"150";"0";"0";"152";"170"
"2016";"0";"0";"31";"6888322";"-77";"219";"1";"24";"1";"7";"1";"-99";"1";"4";"Haema";"1";"1";"1";"4";"1";"1";"2";"5";"1";"6";"7";"6";"6";"7";"6";"5";"7";"7";"4";"6";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-G990B2 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.119 Mobile Safari/537.36 Instagram 324.0.0.27.50 Android (34/14; 480dpi; 1080x2097; samsung; SM-G990B2; r9q; qcom; de_DE; 581020724)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"699f2a88973f34cefd7b6cf3a95cd7e3";"1";"0";"1711789830";"2024-03-30 09:10:30";"2024-03-30 09:14:09";"0000-00-00 00:00:00";"21";"32";"185";"187";"199";"0";"0";"219"
"2017";"0";"0";"31";"6888322";"-77";"235";"1";"21";"1";"4";"1";"-99";"2";"-77";"-66";"2";"5";"2";"2";"2";"3";"5";"6";"1";"5";"6";"6";"6";"5";"4";"5";"4";"6";"2";"4";"5";"5";"Mozilla/5.0 (Linux; Android 12; SM-A217F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.120 Mobile Safari/537.36 Instagram 323.0.0.35.65 Android (31/12; 280dpi; 720x1448; samsung; SM-A217F; a21s; exynos850; de_DE; 578014090)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"62298036d79ddbd7a5216920d71a9852";"1";"0";"1711790343";"2024-03-30 09:19:03";"2024-03-30 09:22:58";"0000-00-00 00:00:00";"24";"0";"191";"195";"211";"0";"0";"235"
"2019";"0";"0";"31";"6888322";"-77";"204";"2";"21";"1";"4";"1";"-99";"2";"-77";"-66";"2";"3";"5";"3";"2";"3";"5";"6";"1";"7";"6";"6";"7";"5";"6";"5";"6";"4";"3";"5";"6";"3";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36 (Ecosia android@111.0.5563.116)";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"7d998675fc17516be056b18599256931";"1";"0";"1711790395";"2024-03-30 09:19:55";"2024-03-30 09:23:19";"0000-00-00 00:00:00";"17";"0";"125";"130";"0";"172";"0";"204"
"2021";"0";"0";"31";"6888322";"-77";"106";"2";"31";"1";"5";"1";"-99";"1";"4";"ITM Suhl";"3";"3";"3";"1";"1";"1";"3";"4";"1";"4";"5";"7";"7";"5";"5";"4";"5";"5";"2";"6";"6";"6";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"b71c938c6994de65d60684fad564c536";"1";"0";"1711791113";"2024-03-30 09:31:53";"2024-03-30 09:33:39";"0000-00-00 00:00:00";"11";"16";"78";"79";"0";"91";"0";"106"
"2023";"0";"0";"31";"6888322";"-77";"128";"3";"22";"1";"4";"1";"-99";"2";"-77";"-66";"3";"2";"5";"1";"1";"3";"2";"2";"1";"3";"4";"7";"6";"4";"5";"2";"1";"3";"1";"1";"1";"1";"Mozilla/5.0 (Linux; Android 14; SM-G991B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.120 Mobile Safari/537.36 Instagram 324.0.0.27.50 Android (34/14; 480dpi; 1080x2176; samsung; SM-G991B; o1s; exynos2100; de_DE; 581020724)";"https://www.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"1";"0";"-77";"-77";"7c220f5e1a50d3645809613d936c9a14";"1";"0";"1711791347";"2024-03-30 09:35:47";"2024-03-30 09:37:55";"0000-00-00 00:00:00";"13";"0";"108";"112";"0";"0";"115";"128"
"2024";"0";"0";"31";"6888322";"-77";"174";"1";"22";"1";"4";"1";"-99";"2";"-77";"-66";"2";"5";"3";"1";"1";"1";"2";"1";"1";"1";"3";"4";"7";"2";"1";"2";"1";"1";"1";"1";"3";"3";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 324.0.4.26.52 (iPhone13,2; iOS 17_3_1; de_DE; de; scale=3.00; 1170x2532; 580117525)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"c9a6f06b7f1c3e7c04357544f648c73f";"1";"0";"1711791828";"2024-03-30 09:43:48";"2024-03-30 09:46:42";"0000-00-00 00:00:00";"18";"0";"128";"131";"140";"0";"0";"174"
"2025";"0";"0";"31";"6888322";"-77";"320";"2";"20";"1";"4";"1";"-99";"2";"-77";"-66";"2";"3";"5";"2";"2";"5";"5";"5";"1";"5";"4";"7";"7";"5";"2";"4";"4";"4";"2";"3";"3";"3";"Mozilla/5.0 (iPad; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20C65 Instagram 322.1.1.25.88 (iPad13,1; iPadOS 16_2; de_DE; de; scale=2.00; 750x1334; 575967800)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"fc521ff0d5a2b9077b861380d8f60079";"1";"0";"1711791966";"2024-03-30 09:46:06";"2024-03-30 09:51:26";"0000-00-00 00:00:00";"21";"0";"242";"244";"0";"273";"0";"320"
"2026";"0";"0";"31";"6888322";"-77";"110";"1";"21";"1";"4";"1";"-99";"2";"-77";"-66";"2";"5";"4";"1";"1";"1";"3";"5";"1";"2";"5";"5";"6";"2";"4";"2";"1";"1";"1";"3";"3";"2";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20G75 Instagram 324.0.4.26.52 (iPhone10,2; iOS 16_6; de_DE; de; scale=3.00; 1242x2208; 580117525)";"https://www.instagram.com/";"0";"0";"-66";"0";"6889058,6889058,6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"890595ffef839897fc4ff945b39146bd";"1";"0";"1711792321";"2024-03-30 09:52:01";"2024-03-30 09:53:51";"0000-00-00 00:00:00";"22";"0";"86";"88";"98";"0";"0";"110"
"2027";"0";"0";"31";"6888322";"-77";"283";"3";"21";"1";"4";"1";"-99";"2";"-77";"-66";"5";"7";"6";"1";"1";"1";"2";"3";"1";"2";"3";"6";"7";"2";"4";"3";"1";"1";"1";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20C65 Instagram 324.0.4.26.52 (iPhone14,5; iOS 16_2; de_DE; de; scale=3.00; 1170x2532; 580117525)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"0";"0";"-77";"-77";"fe01d2705b16f407306d5e1d6b67783d";"1";"0";"1711792779";"2024-03-30 09:59:39";"2024-03-30 10:04:22";"0000-00-00 00:00:00";"27";"0";"245";"251";"0";"0";"255";"283"
"2028";"0";"0";"31";"6888322";"-77";"164";"2";"21";"1";"4";"1";"-99";"2";"-77";"-66";"1";"3";"1";"5";"3";"3";"6";"6";"1";"6";"6";"7";"6";"2";"5";"4";"4";"2";"2";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-A536B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.120 Mobile Safari/537.36 Instagram 324.0.0.27.50 Android (34/14; 450dpi; 1080x2177; samsung; SM-A536B; a53x; s5e8825; de_DE; 581020715)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889058,6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"0e0607dcd96c45ec7bfa198ec0fb75ae";"1";"0";"1711793504";"2024-03-30 10:11:44";"2024-03-30 10:14:28";"0000-00-00 00:00:00";"28";"0";"128";"131";"0";"148";"0";"164"
"2029";"0";"0";"31";"6888322";"-77";"107";"2";"26";"1";"5";"1";"-99";"2";"-77";"-66";"2";"3";"2";"4";"4";"1";"5";"4";"1";"5";"6";"6";"6";"5";"4";"5";"2";"2";"1";"6";"6";"6";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"10fcc20f80274bd2b952c7b79fb878a0";"1";"0";"1711794243";"2024-03-30 10:24:03";"2024-03-30 10:25:50";"0000-00-00 00:00:00";"16";"0";"80";"83";"0";"94";"0";"107"
"2030";"0";"0";"31";"6888322";"-77";"232";"1";"19";"1";"4";"1";"-99";"2";"-77";"-66";"2";"4";"1";"1";"1";"1";"3";"2";"1";"5";"4";"6";"6";"2";"3";"4";"1";"4";"1";"2";"4";"2";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 324.0.4.26.52 (iPhone14,5; iOS 17_3_1; de_DE; de; scale=3.00; 1170x2532; 580117525)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"01cd3addd41aac9bbe7c39d3deb94f74";"1";"0";"1711794342";"2024-03-30 10:25:42";"2024-03-30 10:29:34";"0000-00-00 00:00:00";"35";"0";"171";"178";"207";"0";"0";"232"
"2031";"0";"0";"31";"6888322";"-77";"99";"3";"29";"1";"4";"1";"-99";"1";"1";"-99";"6";"6";"1";"3";"4";"5";"2";"4";"1";"4";"4";"7";"7";"5";"6";"4";"2";"7";"2";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20H330 Instagram 324.0.4.26.52 (iPhone10,4; iOS 16_7_7; de_DE; de; scale=2.00; 750x1334; 580117525)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"0";"0";"-77";"-77";"ee4b648442105990d33d130855307038";"1";"0";"1711794590";"2024-03-30 10:29:50";"2024-03-30 10:31:29";"0000-00-00 00:00:00";"13";"16";"84";"87";"0";"0";"89";"99"
"2032";"0";"0";"31";"6888322";"-77";"193";"1";"21";"1";"4";"1";"-99";"1";"1";"-99";"2";"4";"2";"2";"2";"1";"3";"3";"1";"5";"5";"6";"7";"3";"4";"6";"4";"4";"2";"4";"5";"5";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20G81 Instagram 324.0.4.26.52 (iPhone12,1; iOS 16_6_1; de_DE; de; scale=2.00; 828x1792; 580117525) NW/3";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"2dd695b2b11d1eb4b003900f3d59a26f";"1";"0";"1711798184";"2024-03-30 11:29:44";"2024-03-30 11:32:57";"0000-00-00 00:00:00";"19";"25";"135";"138";"163";"0";"0";"193"
"2033";"0";"0";"31";"6888322";"-77";"141";"3";"24";"1";"4";"1";"-99";"1";"4";"Haema";"1";"3";"7";"2";"1";"1";"2";"3";"1";"5";"7";"7";"7";"4";"7";"7";"6";"4";"1";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 Instagram 324.0.4.26.52 (iPhone16,1; iOS 17_4_1; de_DE; de; scale=3.00; 1179x2556; 580117525) NW/3";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"1";"0";"-77";"-77";"a13c39e01e7433831008141851a5bce6";"1";"0";"1711798951";"2024-03-30 11:42:31";"2024-03-30 11:44:52";"0000-00-00 00:00:00";"16";"23";"115";"119";"0";"0";"122";"141"
"2034";"0";"0";"31";"6888322";"-77";"133";"2";"24";"1";"5";"1";"-99";"1";"4";"Haema ";"1";"4";"5";"5";"3";"1";"2";"2";"1";"4";"4";"5";"6";"6";"1";"5";"4";"5";"1";"5";"5";"5";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 324.0.4.26.52 (iPhone15,4; iOS 17_3_1; de_DE; de; scale=3.00; 1179x2556; 580117525)";"https://www.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"69c9d753429898764a21ea53316fbf2c";"1";"0";"1711799985";"2024-03-30 11:59:45";"2024-03-30 12:01:58";"0000-00-00 00:00:00";"13";"24";"111";"113";"0";"119";"0";"133"
"2035";"0";"0";"31";"6888322";"-77";"922";"2";"21";"1";"4";"1";"-99";"2";"-77";"-66";"1";"4";"3";"1";"1";"1";"4";"5";"1";"1";"4";"7";"7";"4";"1";"4";"1";"1";"1";"2";"2";"2";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 324.0.4.26.52 (iPhone11,8; iOS 17_3_1; de_DE; de; scale=2.00; 828x1792; 580117525)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"ea7f744584195d13ab59adf9782792a9";"1";"0";"1711803174";"2024-03-30 12:52:54";"2024-03-30 13:08:16";"0000-00-00 00:00:00";"18";"0";"878";"881";"0";"895";"0";"922"
"2036";"0";"0";"31";"6888322";"-77";"109";"3";"18";"1";"4";"1";"-99";"2";"-77";"-66";"3";"3";"1";"2";"3";"4";"5";"6";"1";"5";"5";"7";"7";"5";"5";"5";"4";"5";"3";"6";"6";"6";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 324.0.4.26.52 (iPhone13,2; iOS 17_3_1; de_DE; de; scale=3.00; 1170x2532; 580117525)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"0a411f2c9aa8469261cfbce41e2037d4";"1";"0";"1711803649";"2024-03-30 13:00:49";"2024-03-30 13:02:38";"0000-00-00 00:00:00";"22";"0";"92";"95";"0";"0";"97";"109"
"2037";"0";"0";"31";"6888322";"-77";"242";"1";"24";"1";"5";"1";"-99";"1";"1";"-99";"1";"2";"1";"5";"2";"1";"3";"4";"1";"5";"6";"7";"7";"6";"5";"4";"3";"6";"4";"4";"5";"6";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B82 Instagram 324.0.4.26.52 (iPhone12,1; iOS 16_1; en_US; en; scale=2.00; 828x1792; 580117525)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"5e7a7c079cf5cf76bff70464fdfffd03";"1";"0";"1711808548";"2024-03-30 14:22:28";"2024-03-30 14:26:30";"0000-00-00 00:00:00";"26";"33";"188";"193";"218";"0";"0";"242"
"2038";"0";"0";"31";"6888322";"-77";"192";"3";"21";"1";"4";"1";"-99";"2";"-77";"-66";"2";"3";"1";"1";"1";"1";"1";"5";"1";"4";"4";"7";"7";"3";"5";"3";"1";"5";"1";"1";"2";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19H380 Instagram 324.0.4.26.52 (iPhone8,1; iOS 15_8_1; de_DE; de; scale=2.00; 750x1334; 580117525)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"0";"0";"-77";"-77";"23cfe10263fcdfae62b929cd6adcb49f";"1";"0";"1711810160";"2024-03-30 14:49:20";"2024-03-30 14:52:32";"0000-00-00 00:00:00";"23";"0";"154";"164";"0";"0";"168";"192"
"2039";"0";"0";"31";"6888322";"-77";"579";"2";"23";"1";"5";"1";"-99";"1";"1";"-99";"2";"2";"1";"2";"2";"1";"7";"6";"1";"6";"6";"7";"7";"6";"5";"7";"5";"5";"5";"6";"7";"6";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 324.0.4.26.52 (iPhone13,2; iOS 17_3_1; de_DE; de; scale=3.00; 1170x2532; 580117525)";"https://www.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"64945de54c7d037e35c6df24bf394e71";"1";"0";"1711812676";"2024-03-30 15:31:16";"2024-03-30 15:40:55";"0000-00-00 00:00:00";"11";"14";"481";"484";"0";"559";"0";"578"
"2040";"0";"0";"31";"6888322";"-77";"124";"1";"21";"1";"4";"1";"-99";"2";"-77";"-66";"1";"4";"1";"1";"1";"1";"2";"2";"1";"2";"5";"7";"7";"3";"5";"4";"4";"3";"2";"4";"5";"5";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 324.0.4.26.52 (iPhone15,2; iOS 17_3_1; en_DE; en; scale=3.00; 1179x2556; 580117525)";"https://www.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"c3dc68eadacdf24182760fdfd8f85556";"1";"0";"1711829614";"2024-03-30 20:13:34";"2024-03-30 20:15:38";"0000-00-00 00:00:00";"20";"0";"93";"96";"106";"0";"0";"124"
"2041";"0";"0";"31";"6888322";"-77";"184";"3";"20";"1";"4";"1";"-99";"1";"1";"-99";"2";"7";"2";"3";"2";"1";"1";"1";"1";"1";"4";"7";"7";"5";"4";"4";"7";"5";"2";"7";"7";"7";"Mozilla/5.0 (Linux; Android 13; 2201122G Build/TKQ1.220807.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.119 Mobile Safari/537.36 Instagram 324.0.0.27.50 Android (33/13; 420dpi; 1080x2195; Xiaomi; 2201122G; zeus; qcom; de_DE; 581020701)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"1";"0";"-77";"-77";"eeef60486563468aec1d727adce35cf6";"1";"0";"1711831378";"2024-03-30 20:42:58";"2024-03-30 20:46:02";"0000-00-00 00:00:00";"19";"25";"151";"156";"0";"0";"161";"184"
"2043";"0";"0";"31";"6888322";"-77";"199";"1";"21";"2";"4";"1";"-99";"2";"-77";"-66";"2";"4";"3";"1";"1";"1";"1";"2";"1";"3";"3";"7";"5";"2";"2";"4";"1";"1";"1";"2";"2";"2";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36 (Ecosia android@111.0.5563.116)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6889149,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"2ccbfb0acbc2353782a2f0f97a772436";"1";"0";"1711837465";"2024-03-30 22:24:25";"2024-03-30 22:27:44";"0000-00-00 00:00:00";"20";"0";"164";"168";"179";"0";"0";"199"
