"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"ALTER";"GESCHLECHT";"BILDUNG";"LAND";"LAND_2";"BLUTSPENDEVERHALTEN";"BLUTSPENDEORGANISATION";"BLUTSPENDEORGANISATION_2";"AMOTIVATION_1";"AMOTIVATION_2";"AMOTIVATION_3";"EXTERNAL_REGULATION_1";"EXTERNAL_REGULATION_2";"EXTERNAL_REGULATION_3";"INTROJECTED_REGULATION_1";"INTROJECTED_REGULATION_2";"ATTENTION_CHECK";"INTROJECTED_REGULATION_3";"IDENTIFIED_REGUALTION_1";"IDENTIFIED_REGUALTION_2";"IDENTIFIED_REGUALTION_3";"INTEGRATED_REGULATION_1";"INTEGRATED_REGULATION_2";"INTEGRATED_REGULATION_3";"INTRINSIC_REGUALTION_1";"INTRINSIC_REGUALTION_2";"INTRINSIC_REGUALTION_3";"INTENTION_1";"INTENTION_2";"INTENTION_3";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6889058";"rts6889146";"rts6889149";"rts6891057";"rts6891082";"rts6891085";"rts6891089";"rts6891115";"rts6891152"
"854";"0";"1";"31";"6888322";"-77";"0";"3";"81";"4";"4";"2";"-99";"1";"1";"-99";"5";"5";"7";"2";"5";"3";"1";"6";"6";"1";"1";"6";"1";"3";"2";"3";"1";"7";"2";"3";"6";"4";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"1";"0";"0";"-77";"-77";"e41d25702063149514223a8f23fa8786";"1";"0";"1709334720";"2024-03-01 23:12:00";"2024-03-01 23:12:00";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"855";"0";"1";"31";"6888322";"-77";"1";"2";"16";"3";"7";"3";"-99";"1";"4";"Testtext A+T";"4";"3";"6";"5";"4";"6";"5";"6";"6";"3";"5";"7";"5";"4";"5";"6";"4";"5";"5";"6";"3";"6";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"0";"0";"0";"-77";"-77";"431109f67c5e8e4f0a2036257d4d7aa6";"1";"0";"1709334720";"2024-03-01 23:12:00";"2024-03-01 23:12:01";"0000-00-00 00:00:00";"0";"0";"0";"1";"0";"1";"0";"1";"1"
"856";"0";"1";"31";"6888322";"-77";"0";"2";"73";"1";"5";"2";"-99";"2";"-77";"-66";"5";"2";"1";"1";"5";"6";"7";"1";"1";"7";"7";"5";"6";"5";"3";"7";"7";"2";"1";"5";"7";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"1";"1";"0";"-77";"-77";"b74d6220198ce75c0dc1c5a87cd45cb0";"1";"0";"1709334721";"2024-03-01 23:12:01";"2024-03-01 23:12:01";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"857";"0";"1";"31";"6888322";"-77";"0";"1";"61";"3";"6";"4";"Testtext A+T";"2";"-77";"-66";"4";"5";"5";"7";"7";"3";"5";"4";"1";"5";"2";"2";"7";"3";"2";"7";"5";"6";"1";"3";"6";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"1";"0";"0";"-77";"-77";"da2cfc1276b0b4cdff458581d5500868";"1";"0";"1709334721";"2024-03-01 23:12:01";"2024-03-01 23:12:01";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"858";"0";"1";"31";"6888322";"-77";"1";"3";"32";"4";"3";"1";"-99";"1";"2";"-99";"5";"5";"7";"6";"5";"6";"3";"2";"2";"3";"2";"2";"5";"1";"1";"5";"1";"1";"4";"7";"3";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"0";"1";"0";"-77";"-77";"2f57c85293a55ac856fb5d4de2ac24b8";"1";"0";"1709334721";"2024-03-01 23:12:01";"2024-03-01 23:12:02";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"859";"0";"1";"31";"6888322";"-77";"0";"1";"47";"4";"3";"2";"-99";"2";"-77";"-66";"3";"7";"1";"7";"2";"2";"6";"2";"6";"6";"6";"2";"5";"6";"6";"2";"5";"6";"7";"7";"1";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"0";"0";"0";"-77";"-77";"c74592928e3c061b46c2c5dde1b59f8f";"1";"0";"1709334722";"2024-03-01 23:12:02";"2024-03-01 23:12:02";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"860";"0";"1";"31";"6888322";"-77";"0";"2";"82";"4";"6";"3";"-99";"2";"-77";"-66";"7";"3";"2";"1";"1";"7";"1";"5";"4";"1";"6";"4";"3";"3";"4";"4";"6";"7";"5";"5";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"0";"0";"0";"-77";"-77";"c06626c1d07ba678eb8469229cf1da07";"1";"0";"1709334722";"2024-03-01 23:12:02";"2024-03-01 23:12:02";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"861";"0";"1";"31";"6888322";"-77";"0";"3";"79";"3";"6";"4";"Testtext A+T";"2";"-77";"-66";"4";"6";"3";"4";"7";"5";"3";"5";"3";"3";"4";"2";"3";"1";"6";"2";"5";"2";"3";"2";"7";"6";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"0";"0";"0";"-77";"-77";"bfeffa9914c67aa705ac2613879a0c6b";"1";"0";"1709334722";"2024-03-01 23:12:02";"2024-03-01 23:12:02";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"862";"0";"1";"31";"6888322";"-77";"0";"1";"16";"3";"5";"3";"-99";"3";"-77";"-66";"3";"5";"2";"6";"4";"5";"2";"6";"2";"7";"4";"4";"1";"7";"4";"6";"3";"5";"4";"1";"4";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"1";"1";"0";"-77";"-77";"513662d9f2ddd3ba05967b7fe8dbbf4d";"1";"0";"1709334723";"2024-03-01 23:12:03";"2024-03-01 23:12:03";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"863";"0";"1";"31";"6888322";"-77";"0";"2";"61";"1";"5";"3";"-99";"3";"-77";"-66";"5";"5";"2";"1";"3";"4";"1";"1";"3";"6";"4";"2";"1";"3";"2";"3";"3";"1";"3";"5";"4";"4";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"1";"0";"0";"-77";"-77";"42b9006b52fb56609e10ffc23f0d19d0";"1";"0";"1709334723";"2024-03-01 23:12:03";"2024-03-01 23:12:03";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"864";"0";"1";"31";"6888322";"-77";"0";"3";"13";"3";"1";"3";"-99";"1";"4";"Testtext A+T";"3";"4";"4";"3";"7";"5";"1";"5";"2";"5";"3";"4";"5";"2";"7";"3";"3";"4";"2";"4";"5";"5";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"1";"0";"0";"-77";"-77";"e619061dc25d957a8c4e821104752217";"1";"0";"1709334723";"2024-03-01 23:12:03";"2024-03-01 23:12:03";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"865";"0";"1";"31";"6888322";"-77";"0";"1";"82";"2";"6";"1";"-99";"3";"-77";"-66";"6";"7";"5";"3";"5";"2";"3";"3";"3";"3";"4";"6";"7";"7";"5";"4";"1";"6";"7";"4";"3";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"1";"1";"0";"-77";"-77";"9b92316127a8faff05de241150d5d8ab";"1";"0";"1709334724";"2024-03-01 23:12:04";"2024-03-01 23:12:04";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"866";"0";"1";"31";"6888322";"-77";"0";"2";"80";"4";"1";"1";"-99";"1";"1";"-99";"2";"4";"1";"1";"1";"3";"6";"2";"4";"5";"1";"3";"4";"5";"6";"7";"3";"3";"2";"1";"1";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"0";"1";"0";"-77";"-77";"2275d677fde37d32bc9b4c64ae66bdaf";"1";"0";"1709334724";"2024-03-01 23:12:04";"2024-03-01 23:12:04";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"867";"0";"1";"31";"6888322";"-77";"1";"3";"31";"3";"2";"2";"-99";"2";"-77";"-66";"7";"6";"1";"1";"2";"7";"1";"6";"5";"3";"5";"5";"5";"5";"7";"7";"1";"3";"4";"3";"1";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"0";"0";"0";"-77";"-77";"f332a1efdd04e63ab7d32768194c79b6";"1";"0";"1709334724";"2024-03-01 23:12:04";"2024-03-01 23:12:05";"0000-00-00 00:00:00";"0";"0";"0";"1";"0";"0";"1";"1";"1"
"868";"0";"1";"31";"6888322";"-77";"0";"3";"60";"3";"3";"2";"-99";"1";"2";"-99";"7";"4";"2";"6";"4";"1";"5";"7";"3";"3";"1";"3";"3";"2";"7";"6";"2";"7";"1";"7";"6";"4";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"1";"1";"0";"-77";"-77";"3b43f2ea21581c53a57bf7025992a733";"1";"0";"1709334725";"2024-03-01 23:12:05";"2024-03-01 23:12:05";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"869";"0";"1";"31";"6888322";"-77";"0";"1";"24";"3";"2";"1";"-99";"2";"-77";"-66";"1";"5";"4";"3";"4";"1";"4";"6";"4";"2";"2";"4";"7";"2";"6";"5";"1";"7";"5";"1";"6";"5";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"0";"1";"0";"-77";"-77";"fb307596415b2f8fe113eddd0f3d6e16";"1";"0";"1709334725";"2024-03-01 23:12:05";"2024-03-01 23:12:05";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"870";"0";"1";"31";"6888322";"-77";"0";"2";"27";"2";"3";"3";"-99";"1";"4";"Testtext A+T";"4";"2";"5";"1";"2";"1";"4";"4";"5";"3";"1";"2";"2";"4";"7";"5";"1";"1";"4";"4";"6";"4";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"0";"1";"0";"-77";"-77";"2008d543b57f8aa3a18d5706cc5dfc62";"1";"0";"1709334726";"2024-03-01 23:12:06";"2024-03-01 23:12:06";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"871";"0";"1";"31";"6888322";"-77";"0";"3";"47";"4";"2";"3";"-99";"3";"-77";"-66";"5";"5";"3";"6";"1";"1";"4";"2";"4";"7";"4";"4";"6";"1";"4";"7";"1";"6";"7";"6";"5";"5";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"0";"1";"0";"-77";"-77";"4a399b5997ebaa6820aaea77c9f85243";"1";"0";"1709334726";"2024-03-01 23:12:06";"2024-03-01 23:12:06";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"872";"0";"1";"31";"6888322";"-77";"0";"2";"69";"4";"7";"2";"-99";"2";"-77";"-66";"7";"1";"7";"3";"2";"6";"4";"5";"5";"5";"1";"4";"4";"5";"2";"6";"6";"1";"7";"6";"1";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"0";"1";"0";"-77";"-77";"831e4f0b22b4480a998f8650eb594465";"1";"0";"1709334726";"2024-03-01 23:12:06";"2024-03-01 23:12:06";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"873";"0";"1";"31";"6888322";"-77";"0";"1";"33";"2";"1";"3";"-99";"2";"-77";"-66";"7";"6";"2";"7";"3";"4";"6";"4";"2";"2";"2";"4";"7";"3";"6";"6";"1";"4";"1";"4";"7";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"0";"1";"0";"-77";"-77";"4e0b63d21213088cb36654eaee07c823";"1";"0";"1709334727";"2024-03-01 23:12:07";"2024-03-01 23:12:07";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"874";"0";"1";"31";"6888322";"-77";"0";"3";"54";"1";"2";"3";"-99";"1";"3";"-99";"7";"3";"6";"2";"5";"2";"6";"4";"6";"4";"7";"7";"1";"7";"5";"6";"1";"2";"4";"2";"5";"5";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"0";"0";"0";"-77";"-77";"763aaa407e87cc4c90d0455153dd3330";"1";"0";"1709334727";"2024-03-01 23:12:07";"2024-03-01 23:12:07";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"875";"0";"1";"31";"6888322";"-77";"0";"1";"39";"3";"2";"4";"Testtext A+T";"1";"4";"Testtext A+T";"6";"3";"7";"1";"1";"7";"7";"6";"1";"2";"1";"2";"7";"5";"4";"7";"5";"1";"7";"3";"5";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"1";"0";"0";"-77";"-77";"9b58a83b95101f0a0dbf27d8259fa0a8";"1";"0";"1709334728";"2024-03-01 23:12:08";"2024-03-01 23:12:08";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"876";"0";"1";"31";"6888322";"-77";"0";"2";"11";"4";"7";"3";"-99";"2";"-77";"-66";"1";"2";"6";"2";"6";"2";"4";"3";"1";"4";"2";"4";"1";"5";"6";"3";"6";"3";"5";"5";"5";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"0";"1";"0";"-77";"-77";"67505db9b451c0c0e7f984982e2daaac";"1";"0";"1709334728";"2024-03-01 23:12:08";"2024-03-01 23:12:08";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"877";"0";"1";"31";"6888322";"-77";"0";"1";"13";"2";"7";"2";"-99";"1";"3";"-99";"7";"5";"4";"4";"1";"4";"7";"7";"5";"6";"4";"1";"2";"1";"6";"1";"7";"3";"6";"6";"5";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"0";"0";"0";"-77";"-77";"bb7ec7c302e4887f9dd5581d252256bb";"1";"0";"1709334728";"2024-03-01 23:12:08";"2024-03-01 23:12:08";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"878";"0";"1";"31";"6888322";"-77";"1";"2";"42";"4";"5";"1";"-99";"1";"2";"-99";"7";"6";"4";"4";"4";"3";"2";"6";"7";"6";"7";"1";"5";"5";"2";"4";"2";"1";"3";"6";"4";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"0";"1";"0";"-77";"-77";"1de34d88838b959bb2e79a25b65438db";"1";"0";"1709334728";"2024-03-01 23:12:08";"2024-03-01 23:12:09";"0000-00-00 00:00:00";"0";"0";"1";"1";"0";"1";"0";"1";"1"
"879";"0";"1";"31";"6888322";"-77";"0";"3";"35";"2";"3";"3";"-99";"2";"-77";"-66";"6";"7";"7";"1";"1";"7";"6";"7";"6";"2";"5";"5";"2";"5";"7";"1";"1";"7";"1";"7";"4";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"1";"0";"0";"-77";"-77";"635bf6bdee0d2ef1fde36c4240a27cab";"1";"0";"1709334729";"2024-03-01 23:12:09";"2024-03-01 23:12:09";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"880";"0";"1";"31";"6888322";"-77";"1";"1";"67";"3";"6";"2";"-99";"1";"4";"Testtext A+T";"5";"5";"4";"7";"6";"7";"1";"1";"2";"4";"3";"1";"7";"2";"4";"2";"5";"2";"1";"6";"7";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"1";"1";"0";"-77";"-77";"940fcb7ea005b89453ddb48b5dd7bb64";"1";"0";"1709334729";"2024-03-01 23:12:09";"2024-03-01 23:12:10";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"881";"0";"1";"31";"6888322";"-77";"0";"3";"11";"3";"1";"1";"-99";"1";"3";"-99";"5";"3";"4";"5";"5";"3";"6";"4";"1";"7";"6";"4";"1";"1";"2";"1";"6";"7";"6";"6";"6";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"1";"1";"0";"-77";"-77";"c85cc47fd206d1d2380813bc883f90d9";"1";"0";"1709334730";"2024-03-01 23:12:10";"2024-03-01 23:12:10";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"882";"0";"1";"31";"6888322";"-77";"0";"2";"43";"1";"1";"4";"Testtext A+T";"2";"-77";"-66";"5";"6";"1";"5";"5";"6";"7";"3";"1";"7";"7";"5";"1";"6";"5";"5";"2";"6";"6";"7";"6";"5";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"0";"0";"0";"-77";"-77";"887bf7d40de5694ad3988de1214f7360";"1";"0";"1709334730";"2024-03-01 23:12:10";"2024-03-01 23:12:10";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"883";"0";"1";"31";"6888322";"-77";"1";"2";"78";"4";"2";"1";"-99";"1";"1";"-99";"7";"3";"2";"6";"6";"5";"6";"4";"2";"1";"4";"4";"1";"4";"6";"6";"2";"1";"2";"1";"6";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"1";"1";"0";"-77";"-77";"5de7cbc9416f1b3028e7b808a03437d1";"1";"0";"1709334730";"2024-03-01 23:12:10";"2024-03-01 23:12:11";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"884";"0";"1";"31";"6888322";"-77";"0";"3";"96";"1";"2";"2";"-99";"2";"-77";"-66";"3";"5";"5";"7";"5";"1";"2";"1";"1";"5";"6";"7";"2";"4";"4";"4";"3";"6";"3";"7";"7";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"0";"1";"0";"-77";"-77";"accbf8d89e13a1656708f96e335cbdd4";"1";"0";"1709334731";"2024-03-01 23:12:11";"2024-03-01 23:12:11";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"885";"0";"1";"31";"6888322";"-77";"0";"1";"50";"4";"2";"3";"-99";"1";"2";"-99";"6";"6";"5";"7";"2";"7";"5";"1";"4";"5";"4";"6";"7";"1";"5";"1";"6";"4";"2";"6";"7";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"1";"1";"0";"-77";"-77";"e30b11cc83e924f4ff73cdbe1e93f16a";"1";"0";"1709334731";"2024-03-01 23:12:11";"2024-03-01 23:12:11";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"886";"0";"1";"31";"6888322";"-77";"1";"3";"69";"3";"6";"3";"-99";"2";"-77";"-66";"5";"7";"1";"3";"3";"7";"7";"6";"2";"6";"1";"4";"7";"1";"2";"3";"5";"5";"5";"2";"6";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891152,6888322";"1";"0";"0";"-77";"-77";"3c861354cab091f6d75604fd73e44d95";"1";"0";"1709334731";"2024-03-01 23:12:11";"2024-03-01 23:12:12";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"887";"0";"1";"31";"6888322";"-77";"0";"2";"73";"3";"1";"4";"Testtext A+T";"1";"3";"-99";"3";"7";"2";"5";"5";"6";"5";"5";"1";"3";"3";"5";"7";"2";"1";"3";"1";"4";"5";"3";"6";"6";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6891152,6888322";"0";"0";"0";"-77";"-77";"1c472e08d3dd8ef4a42427f53f43b005";"1";"0";"1709334732";"2024-03-01 23:12:12";"2024-03-01 23:12:12";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"888";"0";"1";"31";"6888322";"-77";"0";"1";"62";"1";"4";"4";"Testtext A+T";"2";"-77";"-66";"4";"7";"4";"2";"3";"5";"1";"2";"1";"5";"7";"2";"1";"4";"7";"3";"2";"7";"4";"1";"2";"6";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"1";"1";"0";"-77";"-77";"0c9e1746eb6a06072d2dadec8356d8ce";"1";"0";"1709334732";"2024-03-01 23:12:12";"2024-03-01 23:12:12";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0"
